,Unnamed: 0,Application ID,Project Name,Name of Approved Vendor,group,lat,lon,Size (kW AC),Address,Ordinal,Lottery Status,Block,Queue Number,Small Subscribers,formatted_address,accuracy,type,clean_add,man_update,town,lat_deg_dec_min,lon_deg_dec_min,area_ov,field_ID,shape_file_ID,CALCACRES,geometry
3,150,1387,Solar Brick 2,USS Holdings III LLC,A,39.358351500000005,-89.793227,2000.0,"24017 1900 E, Standard City, IL  62640",195,Waitlist,,,Yes,"24017 1900 E, Girard, IL 62640, USA",RANGE_INTERPOLATED,street_address,"24017 1900 E, Standard City, IL  62640",0.0,,,,1018.7224663300309,6883,58,41.05,"POLYGON ((776309.627746154 4361096.879211883, 775805.436003344 4361062.588202983, 775724.1679897257 4361063.324494758, 775767.8597244028 4361114.609121685, 775834.2097519161 4361197.946656837, 775881.1158576666 4361277.453315589, 775936.79758778 4361330.818141743, 776014.2917658561 4361409.815285015, 776052.041827607 4361429.092091903, 776109.7391615125 4361458.178930774, 776184.205230165 4361490.083835916, 776236.757412278 4361529.003119516, 776272.9478293948 4361584.205896066, 776290.6082634071 4361586.654241338, 776309.627746154 4361096.879211883))"
4,225,4978,USS Hay Creek Solar LLC,USS Holdings III LLC,A,39.332232,-89.722774,2000.0,"21571 W Atwater Road, Waggoner, IL  62572",299,Waitlist,,,Yes,"W Atwater Rd, Shaws Point Township, IL 62572, USA",GEOMETRIC_CENTER,route,"21571 W Atwater Road, Waggoner, IL  62572",1.0,,,,564.877584579827,3433,58,82.81,"POLYGON ((782862.844781591 4359614.886674265, 782869.6406745105 4359473.007932508, 782871.4320047251 4359436.914055903, 782882.7253939778 4359209.387423732, 782899.9090360939 4358787.233389611, 782493.7068393258 4358753.383336803, 782449.6029551951 4359573.366994496, 782452.1907743234 4359581.33468926, 782638.2446781155 4359596.828635027, 782645.9433654849 4359535.031282275, 782690.3937589285 4359536.300808661, 782704.3632267863 4359524.870990814, 782715.792979935 4359538.841459167, 782734.8432282442 4359546.46160893, 782734.4451744657 4359603.748111728, 782862.844781591 4359614.886674265))"
5,308,3092,"Corfee Solar, LLC","Cypress Creek Renewables, LLC",A,39.1282021,-89.8039093,2000.0,"18515 Washer Rd, Gillespie, IL  62033",400,Waitlist,,,Yes,"18515 Washer Rd, Gillespie, IL 62033, USA",ROOFTOP,street_address,"18515 Washer Rd, Gillespie, IL  62033",0.0,,,,2822.8936414824525,30397,58,5.22,"POLYGON ((776318.7400945523 4335926.494888294, 776330.8644856837 4335673.637523971, 776258.8004488661 4335667.96059657, 776252.0228612756 4335816.457384403, 776249.8331250015 4335830.316004921, 776242.0444996138 4335986.386184453, 776238.7541037113 4335997.62580325, 776234.1931865826 4336019.938072519, 776250.8542267827 4336021.61774999, 776255.6111100182 4335967.826841033, 776318.7400945523 4335926.494888294))"
6,316,4982,USS Early Burger Solar LLC,USS Holdings III LLC,A,39.3917713,-89.7924319,2000.0,"18731 Waggoner Road, Nilwood, IL  62672",410,Waitlist,,,Yes,"18731 Waggoner Rd, Carlinville, IL 62626, USA",RANGE_INTERPOLATED,street_address,"18731 Waggoner Road, Nilwood, IL  62672",0.0,,,,1043.5364413360342,29818,58,64.56,"POLYGON ((776424.9391247415 4365976.211361858, 776451.2583250443 4365881.930929162, 776476.658631118 4365756.200637203, 776496.9792723944 4365569.510027169, 776501.9852696452 4365345.666299209, 776429.6691984073 4365339.639467796, 776437.8865048939 4365171.762829084, 776156.5344555224 4365168.439406831, 776126.4247319654 4365956.065804882, 776165.4136969328 4365950.708195216, 776202.4238780425 4365949.353864905, 776222.7889856591 4365949.437132409, 776260.9834721879 4365968.53133949, 776284.2982248603 4365971.272066416, 776424.9391247415 4365976.211361858))"
0,1,1792,Edwardsville Solar II 06777,"Nexamp Solar, LLC",A,38.8161946,-89.9982975,2000.0,"5729 New Poag Road, Edwardsville, IL  62025",2,Accepted,1.0,1,Yes,"5729 New Poag Rd, Edwardsville, IL 62025, USA",ROOFTOP,street_address,"5729 New Poag Road, Edwardsville, IL  62025",0.0,,,,2822.8936414824525,14094,59,79.0,"POLYGON ((760796.0001800403 4300930.631686957, 760816.3200397345 4300930.632354232, 760841.7212424637 4300933.172014636, 760872.1997497048 4300934.442173665, 760939.5807472195 4300939.343224558, 760942.0503733796 4300939.521700833, 760952.850007517 4300638.625888302, 760959.7338964342 4300488.691500247, 760961.3784755116 4300452.883011636, 760913.1189889237 4300438.912674118, 760835.6485177989 4300413.512626514, 760750.5578386337 4300398.273472559, 760734.8235240004 4300391.894104952, 760729.1385820917 4300407.812387273, 760729.6900522556 4300427.41890906, 760744.5562848964 4300462.021253609, 760746.1290512048 4300508.276348936, 760744.081891041 4300519.349908452, 760735.3186044176 4300524.002834125, 760722.2980295124 4300529.784796508, 760714.7743875257 4300533.904925493, 760703.0532055635 4300541.704517679, 760683.143779638 4300543.692176533, 760668.4850927555 4300546.024177225, 760657.3251776355 4300545.290180267, 760652.9891333199 4300541.049458269, 760643.8331974759 4300529.898500463, 760617.4875778884 4300529.48357581, 760601.7757085823 4300527.791775489, 760600.4025087941 4300508.581207815, 760577.5591779554 4300495.020782154, 760619.587071794 4300449.168067519, 760647.8559357349 4300428.629966916, 760685.5774638518 4300426.494923803, 760716.7851959461 4300433.163399686, 760723.7117672199 4300398.016092204, 760700.6411279794 4300387.926256929, 760654.2906713344 4300380.92331003, 760641.8346899538 4300383.454325334, 760638.0254695357 4300383.454338252, 760626.5948158572 4300383.45418009, 760616.4348267306 4300387.26463294, 760599.7838568639 4300389.611944743, 760579.4643990891 4300392.15091668, 760568.0346029354 4300407.390683865, 760522.3145403545 4300420.090586476, 760457.0949371762 4300428.273024463, 760455.9176386858 4300426.212319249, 760421.6270783942 4300421.132964247, 760379.7175353968 4300422.401273087, 760376.2006197659 4300426.505308234, 760363.7076675959 4300423.717418054, 760264.6473877146 4300828.848693335, 760255.7581989869 4300858.057169275, 760255.7581597315 4300915.208243961, 760300.9772821721 4300926.593685685, 760390.2335921342 4300926.822440168, 760488.0238009128 4300925.552065872, 760592.5025804534 4300927.298181958, 760627.8981508488 4300927.889604902, 760640.0671467222 4300927.863245402, 760742.9378706799 4300929.133778158, 760796.0001800403 4300930.631686957))"
1,126,2093,Edwardsville Solar I - 06295,"EDWARDSVILLE SOLAR I, LLC",A,38.8161946,-89.9982975,2000.0,"5729 New Poag Road, Edwardsville, IL  62025",162,Waitlist,,,Yes,"5729 New Poag Rd, Edwardsville, IL 62025, USA",ROOFTOP,street_address,"5729 New Poag Road, Edwardsville, IL  62025",0.0,,,,2822.8936414824525,14094,59,79.0,"POLYGON ((760796.0001800403 4300930.631686957, 760816.3200397345 4300930.632354232, 760841.7212424637 4300933.172014636, 760872.1997497048 4300934.442173665, 760939.5807472195 4300939.343224558, 760942.0503733796 4300939.521700833, 760952.850007517 4300638.625888302, 760959.7338964342 4300488.691500247, 760961.3784755116 4300452.883011636, 760913.1189889237 4300438.912674118, 760835.6485177989 4300413.512626514, 760750.5578386337 4300398.273472559, 760734.8235240004 4300391.894104952, 760729.1385820917 4300407.812387273, 760729.6900522556 4300427.41890906, 760744.5562848964 4300462.021253609, 760746.1290512048 4300508.276348936, 760744.081891041 4300519.349908452, 760735.3186044176 4300524.002834125, 760722.2980295124 4300529.784796508, 760714.7743875257 4300533.904925493, 760703.0532055635 4300541.704517679, 760683.143779638 4300543.692176533, 760668.4850927555 4300546.024177225, 760657.3251776355 4300545.290180267, 760652.9891333199 4300541.049458269, 760643.8331974759 4300529.898500463, 760617.4875778884 4300529.48357581, 760601.7757085823 4300527.791775489, 760600.4025087941 4300508.581207815, 760577.5591779554 4300495.020782154, 760619.587071794 4300449.168067519, 760647.8559357349 4300428.629966916, 760685.5774638518 4300426.494923803, 760716.7851959461 4300433.163399686, 760723.7117672199 4300398.016092204, 760700.6411279794 4300387.926256929, 760654.2906713344 4300380.92331003, 760641.8346899538 4300383.454325334, 760638.0254695357 4300383.454338252, 760626.5948158572 4300383.45418009, 760616.4348267306 4300387.26463294, 760599.7838568639 4300389.611944743, 760579.4643990891 4300392.15091668, 760568.0346029354 4300407.390683865, 760522.3145403545 4300420.090586476, 760457.0949371762 4300428.273024463, 760455.9176386858 4300426.212319249, 760421.6270783942 4300421.132964247, 760379.7175353968 4300422.401273087, 760376.2006197659 4300426.505308234, 760363.7076675959 4300423.717418054, 760264.6473877146 4300828.848693335, 760255.7581989869 4300858.057169275, 760255.7581597315 4300915.208243961, 760300.9772821721 4300926.593685685, 760390.2335921342 4300926.822440168, 760488.0238009128 4300925.552065872, 760592.5025804534 4300927.298181958, 760627.8981508488 4300927.889604902, 760640.0671467222 4300927.863245402, 760742.9378706799 4300929.133778158, 760796.0001800403 4300930.631686957))"
2,30,1003,Bommarito Solar I,"AES DE DevCo NC, LLC",A,38.716640999999996,-90.0370341,2000.0,"Off Dublin Dr., Pontoon Beach, IL  62040",37,Waitlist,,,Yes,"Dublin Dr, Pontoon Beach, IL 62040, USA",GEOMETRIC_CENTER,route,"Dublin Dr., Pontoon Beach, IL  62040",0.0,,,,2822.8936414824525,11706,59,123.88,"POLYGON ((757927.4246273222 4290338.712331307, 757951.1386369943 4290329.186539701, 758112.4998054064 4290335.012291353, 758268.8015816307 4290340.655249177, 758261.4803525113 4290244.83606757, 758240.8706248641 4290207.250652825, 758211.6520967614 4290153.964196511, 758237.4700568463 4290039.589449292, 758224.8462641824 4289959.89315112, 758219.722051987 4289992.144703907, 758199.4016078031 4290030.245298536, 758154.9517823834 4290050.564869808, 758128.7990611524 4290023.395516621, 758187.2189897673 4289773.205171639, 758160.6664352537 4289764.814397967, 758347.3564298332 4289472.713747181, 758367.6001325409 4289378.242712989, 757901.1364239821 4289318.30283297, 757893.5163291337 4289198.923064847, 757462.9850839478 4289196.382185516, 757448.3807126235 4289510.073506751, 757441.7172600408 4289766.608700436, 757448.9604031525 4289763.892378263, 757451.6174339171 4289762.511496314, 757452.8869030993 4289643.130507442, 757490.9876934607 4289624.080788709, 757632.3453136419 4289712.744489006, 757726.3258357343 4289780.0545157, 757753.8778782163 4289712.98068023, 757772.0461684415 4289630.194112226, 757786.897684223 4289560.580055324, 757800.8683336267 4289522.480716236, 757855.8657757803 4289522.244094633, 757863.0980119089 4289598.680927383, 757823.7282360545 4289754.890837685, 757791.9784891069 4289817.121583354, 758058.6788563593 4289994.922670616, 758070.108473434 4290219.713044321, 757962.1581482665 4290325.121757837, 757741.5167821827 4290323.868676647, 757740.5921981758 4290323.863102729, 757738.004425225 4290323.715286625, 757743.273778301 4290334.902023262, 757927.4246273222 4290338.712331307))"
3,53,1160,Bommarito Solar II,"AES DE DevCo NC, LLC",A,38.716640999999996,-90.0370341,2000.0,"Off Dublin Dr., Pontoon Beach, IL  62040",70,Waitlist,,,Yes,"Dublin Dr, Pontoon Beach, IL 62040, USA",GEOMETRIC_CENTER,route,"Dublin Dr., Pontoon Beach, IL  62040",0.0,,,,2822.8936414824525,11706,59,123.88,"POLYGON ((757927.4246273222 4290338.712331307, 757951.1386369943 4290329.186539701, 758112.4998054064 4290335.012291353, 758268.8015816307 4290340.655249177, 758261.4803525113 4290244.83606757, 758240.8706248641 4290207.250652825, 758211.6520967614 4290153.964196511, 758237.4700568463 4290039.589449292, 758224.8462641824 4289959.89315112, 758219.722051987 4289992.144703907, 758199.4016078031 4290030.245298536, 758154.9517823834 4290050.564869808, 758128.7990611524 4290023.395516621, 758187.2189897673 4289773.205171639, 758160.6664352537 4289764.814397967, 758347.3564298332 4289472.713747181, 758367.6001325409 4289378.242712989, 757901.1364239821 4289318.30283297, 757893.5163291337 4289198.923064847, 757462.9850839478 4289196.382185516, 757448.3807126235 4289510.073506751, 757441.7172600408 4289766.608700436, 757448.9604031525 4289763.892378263, 757451.6174339171 4289762.511496314, 757452.8869030993 4289643.130507442, 757490.9876934607 4289624.080788709, 757632.3453136419 4289712.744489006, 757726.3258357343 4289780.0545157, 757753.8778782163 4289712.98068023, 757772.0461684415 4289630.194112226, 757786.897684223 4289560.580055324, 757800.8683336267 4289522.480716236, 757855.8657757803 4289522.244094633, 757863.0980119089 4289598.680927383, 757823.7282360545 4289754.890837685, 757791.9784891069 4289817.121583354, 758058.6788563593 4289994.922670616, 758070.108473434 4290219.713044321, 757962.1581482665 4290325.121757837, 757741.5167821827 4290323.868676647, 757740.5921981758 4290323.863102729, 757738.004425225 4290323.715286625, 757743.273778301 4290334.902023262, 757927.4246273222 4290338.712331307))"
4,69,1381,USS Simpson Solar LLC,USS Holdings III LLC,A,38.8329269,-90.0299052,2000.0,"4802 Barton Lane, Edwardsville, IL  62025",87,Waitlist,,,Yes,"4802 Barton Ln, Edwardsville, IL 62025, USA",RANGE_INTERPOLATED,street_address,"4802 Barton Lane, Edwardsville, IL  62025",0.0,,,,443.1759461705391,14695,59,1.81,"POLYGON ((757891.8874736589 4302522.897600238, 757849.9776187636 4302459.397969272, 757819.1451876065 4302444.485928691, 757775.0460566573 4302444.157827292, 757766.1574423091 4302473.366261716, 757771.2372856853 4302486.06776589, 757794.0974803211 4302487.337400875, 757809.3378275087 4302497.496622291, 757856.6488049378 4302568.387580587, 757891.8874736589 4302522.897600238))"
5,231,1383,Simpson Solar 2,USS Holdings III LLC,A,38.8329269,-90.0299052,2000.0,"4802 Barton Lane, Edwardsville, IL  62025",306,Waitlist,,,Yes,"4802 Barton Ln, Edwardsville, IL 62025, USA",RANGE_INTERPOLATED,street_address,"4802 Barton Lane, Edwardsville, IL  62025",0.0,,,,443.1759461705391,14695,59,1.81,"POLYGON ((757891.8874736589 4302522.897600238, 757849.9776187636 4302459.397969272, 757819.1451876065 4302444.485928691, 757775.0460566573 4302444.157827292, 757766.1574423091 4302473.366261716, 757771.2372856853 4302486.06776589, 757794.0974803211 4302487.337400875, 757809.3378275087 4302497.496622291, 757856.6488049378 4302568.387580587, 757891.8874736589 4302522.897600238))"
6,85,1886,Highland 1A,"SRE IL REC Administrator 1, LLC",A,38.7356542,-89.7003519,2000.0,"12161 Highland Road, Highland, IL  62249",111,Waitlist,,,Yes,"12161 Highland Rd, Highland, IL 62249, USA",RANGE_INTERPOLATED,street_address,"12161 Highland Road, Highland, IL  62249",0.0,,,,2822.893641482766,5465,59,28.1,"POLYGON ((786799.9235111806 4292573.426626604, 786728.8418517224 4292565.582686685, 786647.3571222482 4292560.232593741, 786572.5930969962 4292555.646569195, 786554.813240564 4292554.375931231, 786463.653397186 4292547.335987684, 786453.5796211697 4292726.214416787, 786907.6391356739 4292914.539628879, 786917.4970897869 4292706.570751471, 786880.8023741066 4292705.83154697, 786887.3831481471 4292580.167507047, 786799.9235111806 4292573.426626604))"
7,202,1875,Highland 1,"SRE IL REC Administrator 1, LLC",A,38.735673600000005,-89.7039433,2000.0,"12085 Highland Road, Highland, IL  62249",266,Waitlist,,,Yes,"12085 Highland Rd, Highland, IL 62249, USA",RANGE_INTERPOLATED,street_address,"12085 Highland Road, Highland, IL  62249",0.0,,,,2822.893641482766,5465,59,28.1,"POLYGON ((786799.9235111806 4292573.426626604, 786728.8418517224 4292565.582686685, 786647.3571222482 4292560.232593741, 786572.5930969962 4292555.646569195, 786554.813240564 4292554.375931231, 786463.653397186 4292547.335987684, 786453.5796211697 4292726.214416787, 786907.6391356739 4292914.539628879, 786917.4970897869 4292706.570751471, 786880.8023741066 4292705.83154697, 786887.3831481471 4292580.167507047, 786799.9235111806 4292573.426626604))"
8,159,1889,Marine 2,"SRE IL REC Administrator 1, LLC",A,38.80123029999999,-89.8011104,2000.0,"10000 Gilomen Rd, Marine, IL  62061",204,Waitlist,,,Yes,"10000 Gilomen Rd, Marine, IL 62061, USA",RANGE_INTERPOLATED,street_address,"10000 Gilomen Rd, Marine, IL  62061",0.0,,,,732.5307374128972,5815,59,69.54,"POLYGON ((778162.7142478323 4299588.36025364, 778165.4057689081 4299492.435467402, 778199.2913373765 4299485.744214209, 778236.8295022809 4299508.280136368, 778232.1970760983 4299589.070658914, 778320.1940516399 4299593.44020697, 778324.639112173 4299566.769237331, 778327.1788013286 4299551.529518751, 778330.9891779823 4299479.139992974, 778328.4494175737 4299448.659787188, 778324.6390955686 4299411.830119245, 778308.128860901 4299306.419087613, 778290.6172987286 4299181.932006635, 778284.6348523474 4299107.029247344, 778268.1243501352 4299018.128666722, 778260.5044523554 4298982.56923297, 778234.8184639327 4298928.424672447, 778189.9166229409 4298865.270423225, 778167.7924181788 4298828.898845873, 778152.8009496364 4298819.350910155, 778130.9647358391 4298812.341103845, 778112.0211130276 4298812.212379922, 778094.2604439862 4298811.044768632, 778063.0326732284 4298811.220110794, 778039.7217482168 4298809.687617773, 778031.536529135 4298939.361132188, 778026.8624921308 4298988.333027042, 778027.6226814276 4299010.679023355, 778030.7494368479 4299030.952309969, 778039.1559647912 4299053.661682671, 778045.5057273163 4299076.521518532, 778062.0165276066 4299108.271954876, 778068.7334656982 4299122.268804209, 777970.5435193658 4299166.8255437, 777817.273549767 4299152.749156903, 777800.1278897831 4299580.739264673, 778162.7142478323 4299588.36025364))"
9,191,1862,Marine 1,"SRE IL REC Administrator 1, LLC",A,38.7857152,-89.8287308,2000.0,"10205 State Rte 143, Marine, IL  62061",249,Waitlist,,,Yes,"10205 IL-143, Marine, IL 62061, USA",ROOFTOP,street_address,"10205 State Rte 143, Marine, IL  62061",0.0,,,,2822.8936414824525,7113,59,39.59,"POLYGON ((775654.3676996053 4297968.067275537, 775664.9657321346 4297568.398533806, 775249.9996713992 4297593.357626477, 775235.7362324037 4297896.736468731, 775273.4926533914 4297892.405275237, 775305.2989796895 4297892.224608172, 775309.8210777637 4297892.521848733, 775312.031878094 4297905.82498082, 775314.2649149348 4297921.7176367, 775315.5346502496 4297940.767517369, 775319.0346455518 4297994.188154468, 775654.3676996053 4297968.067275537))"
0,37,952,OYA Community Beach Road-B,"OYA Solar IL, L.P.",A,38.5622099,-89.0942769,2000.0,"1049 Community Beach Road, Centralia, IL  62801",47,Waitlist,,,Yes,"1049 Community Beach Rd, Centralia, IL 62801, USA",RANGE_INTERPOLATED,street_address,"1049 Community Beach Road, Centralia, IL  62801",0.0,,,,2091.5750235035634,9048,60,21.97,"POLYGON ((840540.898038463 4275480.633560599, 840542.7993396757 4275464.589024999, 840544.0977202908 4275418.7192495, 840535.2595096381 4275397.716753467, 840525.5187630142 4275377.50690236, 840496.2348108956 4275357.859382126, 840481.2012090059 4275352.481083794, 840328.5057702343 4275343.876480439, 840314.0546154415 4275736.638816545, 840363.9491908466 4275751.932908447, 840524.9456652851 4275808.733456907, 840526.2065924266 4275795.532117131, 840529.751674877 4275721.871342446, 840530.380153121 4275614.895447115, 840533.0506137706 4275574.581649091, 840523.6341420456 4275562.219632065, 840524.8790048629 4275543.190894494, 840529.7636299545 4275526.948292826, 840534.7312420812 4275509.437106481, 840540.5524837092 4275498.351821931, 840540.898038463 4275480.633560599))"
